tesda_inst_id,name,region,old_region,province,old_province,city_municipality,old_city_municipality,district,municipality_class,type_of_institution,classification,institution_classification,address,latitude,longitude,coord_status,psgc_observed_region,psgc_observed_province,psgc_observed_municity,psgc_observed_barangay
TESDA07621,"Surallah Institute of Technology, Inc.",Region XII,Region XII - SOCCSKSARGEN,South Cotabato,South Cotabato,Surallah,Surallah,2nd,1st,Private,TVI,Provider Only,"Bautista Subd., Allah Valley Drive, Surallah,South Cotabato",6.38205,124.75203,valid,12,12063,1206313,1206313019
TESDA07622,Thelsan School Inc.,Region XII,Region XII - SOCCSKSARGEN,South Cotabato,South Cotabato,Surallah,Surallah,2nd,1st,Private,TVI,Both,"32 JP Laurel Street, Poblacion, Surallah, South Cotabato",6.37935,124.74274,valid,12,12063,1206313,1206313019
TESDA07623,Barroso Integrated Farm and Technical Institute Inc.,Region XII,Region XII - SOCCSKSARGEN,South Cotabato,South Cotabato,Tampakan,Tampakan,1st,2nd,Private,TVI,Both,"Purok Paghiusa, Poblacion II, Tampakan, South Cotabato",6.45283301,124.93324614,valid,12,12063,1206314,1206314006
TESDA07624,BisChick Center for Honing Agricultural Techniques Incorporated,Region XII,Region XII - SOCCSKSARGEN,South Cotabato,South Cotabato,Tampakan,Tampakan,1st,2nd,Private,TVI,Both,"Purok Mainuswagon, Poblacion, Tampakan, South Cotabato",6.43385678,124.9244529,valid,12,12063,1206314,1206314006
TESDA07625,"Gensan Security Training Institute, Inc.",Region XII,Region XII - SOCCSKSARGEN,South Cotabato,South Cotabato,Tampakan,Tampakan,1st,2nd,Private,TVI,Provider Only,"Purok Bonifacio, Brgy. Kipalbig, Tampakan, South Cotabato",6.38528,124.91894,valid,12,12063,1206317,1206317002
TESDA07626,LGU - Tampakan Skills Training Center,Region XII,Region XII - SOCCSKSARGEN,South Cotabato,South Cotabato,Tampakan,Tampakan,1st,2nd,Public,LGU,Both,"Brgy. Poblacion, Tampakan, South Cotabato",6.43953,124.92737,valid,12,12063,1206314,1206314006
TESDA07627,Pales Agricultural Learning Center Incorporated,Region XII,Region XII - SOCCSKSARGEN,South Cotabato,South Cotabato,Tampakan,Tampakan,1st,2nd,Private,TVI,Provider Only,"Kipalbig, Tampakan, South Cotabato",6.41199263,124.92621746,valid,12,12063,1206314,1206314002
TESDA07628,"New Brighton School of the Philippines, Inc.",Region XII,Region XII - SOCCSKSARGEN,South Cotabato,South Cotabato,Tantangan,Tantangan,2nd,3rd,Private,TVI,Provider Only,"Biotech Agro-Complex,Purok 3-A, Dumadalig, Tantangan,South Cotabato",6.58033,124.75405,valid,12,12063,1206315,1206315003
TESDA07629,The Journey Skills Training Institute Incorporated,Region XII,Region XII - SOCCSKSARGEN,South Cotabato,South Cotabato,Tantangan,Tantangan,2nd,3rd,Private,TVI,Both,"Purok 2 Molave St., San Felipe , Tantangan , South Cotabato",6.52622,124.81262,valid,12,12063,1206315,1206315011
TESDA07630,Adventist College of Technology,Region XII,Region XII - SOCCSKSARGEN,South Cotabato,South Cotabato,Tupi,Tupi,1st,1st,Private,HEI,Provider Only,"Acmonan, Tupi, South Cotabato",6.34635,124.99213,valid,12,12063,1206317,1206317001
TESDA07631,"B.E.S.T. College of Polomolok (BEST Polomolok), Inc.",Region XII,Region XII - SOCCSKSARGEN,South Cotabato,South Cotabato,Tupi,Tupi,1st,1st,Private,HEI,Both,"Purok 1, Brgy. Poblacion, Tupi, South Cotabato",6.35349964,124.93290007,valid,12,12063,1206317,1206317013
TESDA07632,Flavicel Reliant Learning and Training Academy Inc.,Region XII,Region XII - SOCCSKSARGEN,South Cotabato,South Cotabato,Tupi,Tupi,1st,1st,Private,TVI,Provider Only,"Polonuling I, Tupi, South Cotabato",6.28554888,124.96912773,valid,12,12063,1206317,1206317014
TESDA07633,South East Asian Institute of Technology Inc.,Region XII,Region XII - SOCCSKSARGEN,South Cotabato,South Cotabato,Tupi,Tupi,1st,1st,Private,HEI,Both,"National Highway, Crossing Rubber, Tupi, South Cotabato",6.3648,124.9206,valid,12,12063,1206317,1206317005
TESDA07634,Southlink School of Arts and Trade Inc.,Region XII,Region XII - SOCCSKSARGEN,South Cotabato,South Cotabato,Tupi,Tupi,1st,1st,Private,TVI,Both,"National Highway, Upper Tupi, Poblacion, Tupi, South Cotabato",6.309786179,124.9723968,valid,12,12063,1206317,1206317006
TESDA07635,Southlink School of Arts and Trade Inc.,Region XII,Region XII - SOCCSKSARGEN,South Cotabato,South Cotabato,Tupi,Tupi,1st,1st,Private,TVI,Both,"National Highway, Upper Tupi, Poblacion, Tupi, South Cotabato",6.309786179,124.97239682,valid,12,12063,1206317,1206317006
TESDA07636,Southlink School of Arts and Trade Inc.,Region XII,Region XII - SOCCSKSARGEN,South Cotabato,South Cotabato,Tupi,Tupi,1st,1st,Private,TVI,Both,"National Highway, Upper Tupi, Poblacion, Tupi, South Cotabato",6.30978618,124.97239682,valid,12,12063,1206317,1206317006
TESDA07637,VMOTRIL FARM ACADEMY INC.,Region XII,Region XII - SOCCSKSARGEN,South Cotabato,South Cotabato,Tupi,Tupi,1st,1st,Private,TVI,Provider Only,"Crossing Rubber, Tupi, South Cotabato",6.34633,124.92475,valid,12,12063,1206317,1206317005
TESDA07638,Vmotril's Farm,Region XII,Region XII - SOCCSKSARGEN,South Cotabato,South Cotabato,Tupi,Tupi,1st,1st,Private,Farm School,Both,"Crossing Rubber, Tupi, South Cotabato",6.34633,124.92475,valid,12,12063,1206317,1206317005
TESDA07639,"ADSET SKILLS AND TRAINING CENTER, INC.",Region XII,Region XII - SOCCSKSARGEN,South Cotabato,South Cotabato,,,,,,,Both,"315 Dahlia St., Libertad ( Pob.), Surallah, South Cotabato",6.381555058,124.7493576,valid,12,12063,1206313,1206313019
TESDA07640,ALEXA COMMUNITY SCHOOL INCORPORATED,Region XII,Region XII - SOCCSKSARGEN,South Cotabato,South Cotabato,,,,,,,Both,"Poblacion , Norala South Cotabato",6.19492,125.09025,valid,12,12063,1206312,1206312019
TESDA07641,"APOSTOL'S TECHNO-DEMO LEARNING FARM, INC.",Region XII,Region XII - SOCCSKSARGEN,South Cotabato,South Cotabato,,,,,,,Both,"Purok Roxas, Brgy. Concepcion, Bo. 6, City Of Koronadal, South Cotabato",6.478113,124.88712,valid,12,12063,1206306,1206306006
TESDA07642,"B.E.S.T. COLLEGE OF POLOMOLOK, INC.",Region XII,Region XII - SOCCSKSARGEN,South Cotabato,South Cotabato,,,,,,,Both,"Valencia Site, Polomolok, South Cotabato",6.230152,125.077335,valid,12,12063,1206312,1206312014
TESDA07643,BARROSO INTEGRATED FARM AND TECHNICAL INSTITUTE INC.,Region XII,Region XII - SOCCSKSARGEN,South Cotabato,South Cotabato,,,,,,,Both,"Purok Paghiusa , Brgy. Poblacion, Tampakan, South Cotabato",6.453071336,124.9332305,valid,12,12063,1206314,1206314006
TESDA07644,BISCHICK CENTER FOR HONING AGRICULTURAL TECHNIQUES INCORPORATED,Region XII,Region XII - SOCCSKSARGEN,South Cotabato,South Cotabato,,,,,,,Both,"Purok Mainuswagon, Poblacion, Tampakan , South Cotabato",6.4340551,124.924588,valid,12,12063,1206314,1206314006
TESDA07645,"CELESTIAL BUILDERS TRAINING INSTITUTE, INC.",Region XII,Region XII - SOCCSKSARGEN,South Cotabato,South Cotabato,,,,,,,Both,"Block 1, Sitio Lower Lampaco, 2nd District Liwanay ( Barrio 1), Banga, South Cotabato",6.392852459,124.7578563,valid,12,12063,1206302,1206302014
TESDA07646,"CREATION'S VOCATIONAL AND TRAINING CENTER , INC.",Region XII,Region XII - SOCCSKSARGEN,South Cotabato,South Cotabato,,,,,,,Both,"Barangay Poblacion, Sto. Niño, South Cotabato",6.42126,124.68038,valid,12,12063,1206318,1206318006
TESDA07647,"GB INTEGRATED-DIVERSIFIED FARM AND TECHNICAL INSTITUTE, INCORPORATED",Region XII,Region XII - SOCCSKSARGEN,South Cotabato,South Cotabato,,,,,,,Both,"Purok Imelda . Brgy. Poblacion, Norala , South Cotabato",6.526265,124.651871,valid,12,12063,1206311,1206311013
TESDA07648,GREEN LAND AGRICULTURAL COLLEGE INC.,Region XII,Region XII - SOCCSKSARGEN,South Cotabato,South Cotabato,,,,,,,Both,"Sitio Cuba, Brgy. Tasiman, Lake Sebu South Cotabato",6.2092,124.7,valid,12,12063,1206319,1206319010
TESDA07649,"GREEN VALLEY COLLEGE FOUNDATION, INC.",Region XII,Region XII - SOCCSKSARGEN,South Cotabato,South Cotabato,,,,,,,Both,"Km 2, Barrio 2, Koronadal City",6.491043,124.855427,valid,12,12063,1206306,1206306025
TESDA07650,HALFMOON TRAINING AND ASSESSMENT CENTER INCORPORATED,Region XII,Region XII - SOCCSKSARGEN,South Cotabato,South Cotabato,,,,,,,Both,"House No. 0017, Ground Floor, Mandahinog Building, Magno Street, Magno Subdivision, Libertad (pob.), Surallah, South Cotabato",5.385742,124.751983,valid,,,,
TESDA07651,"KORBEL FOUNDATION COLLEGE, INC.",Region XII,Region XII - SOCCSKSARGEN,South Cotabato,South Cotabato,,,,,,,Both,"General Santos Drive, Brgy. Morales, Koronadal City",6.5164425,124.8218107,valid,12,12063,1206306,1206306012
TESDA07652,LGU TAMPAKAN SKILLS TRAINING CENTER,Region XII,Region XII - SOCCSKSARGEN,South Cotabato,South Cotabato,,,,,,,Both,"Poblacion, Tampakan, South Cotabato",6.444155,124.926505,valid,12,12063,1206314,1206314006
TESDA07653,"MARBEL INSTITUTE OF TECHNICAL COLLEGE, INC.",Region XII,Region XII - SOCCSKSARGEN,South Cotabato,South Cotabato,,,,,,,Both,"Alunan Avenue, Koronadal City",6.492836,124.836056,valid,12,12063,1206306,1206306019
TESDA07654,"MARBEL SCHOOL OF SCIENCE AND TECHNOLOGY, INC.",Region XII,Region XII - SOCCSKSARGEN,South Cotabato,South Cotabato,,,,,,,Assessment Center Only,"Upper Valley, Barrio 2, Koronadal City",6.501876,124.852092,valid,12,12063,1206306,1206306008
TESDA07655,"MARIAN SOUTHERN INSTITUTE OF TECHNOLOGY ,INC.",Region XII,Region XII - SOCCSKSARGEN,South Cotabato,South Cotabato,,,,,,,Both,"Purok Bayanihan, Brgy. Sto. Niño, City Of Koronadal South Cotabato",6.5,124.0,valid,,,,
TESDA07656,"MARVELOUS COLLEGE OF TECHNOLOGY, INC.",Region XII,Region XII - SOCCSKSARGEN,South Cotabato,South Cotabato,,,,,,,Both,"M.h. Del Pilar Street, Brgy. Zone Iv, Koronadal City",6.493499,124.835972,valid,12,12063,1206306,1206306019
TESDA07657,"MOLOY TRAINING AND ASSESSMENT CENTER, INC.",Region XII,Region XII - SOCCSKSARGEN,South Cotabato,South Cotabato,,,,,,,Assessment Center Only,"Purok Karangalan, Moloy, Surallah, South Cotabato",6.366257,124.707389,valid,12,12063,1206313,1206313023
TESDA07658,NENITA FARM RICE-BASED FARM TRAINING CENTER OPC,Region XII,Region XII - SOCCSKSARGEN,South Cotabato,South Cotabato,,,,,,,Assessment Center Only,"Purok Pag-asa , Brgy. Rizal-3 Banga, South Cotabato",6.4553245,124.728794,valid,12,12063,1206302,1206302019
TESDA07659,"NOTRE DAME OF MARBEL UNIVERSITY, INC.",Region XII,Region XII - SOCCSKSARGEN,South Cotabato,South Cotabato,,,,,,,Both,"Alunan Avenue, Zone Iii, Koronadal City",6.4957907,124.8412564,valid,12,12063,1206306,1206306018
TESDA07660,PRO LEARNING VOCATIONAL TRAINING AND ASSESSMENT CENTER INC.,Region XII,Region XII - SOCCSKSARGEN,South Cotabato,South Cotabato,,,,,,,Both,"Purok Paghidait, Barangay Liberty , Norala , South Cotabato",6.542261,124.629959,valid,12,12063,1206311,1206311008
TESDA07661,PROVINCIAL TRAINING CENTER SURALLAH,Region XII,Region XII - SOCCSKSARGEN,South Cotabato,South Cotabato,,,,,,,Both,"Brgy. Centrala, Surallah,  South Cotabato",6.334830843,124.7618438,valid,12,12063,1206313,1206313003
TESDA07662,RAPHAEL ALESSANDRI FOUNDATION ACADEMY,Region XII,Region XII - SOCCSKSARGEN,South Cotabato,South Cotabato,,,,,,,Both,"Purok Maunlad, Sliway 8, Polomolok South Cotabato",6.1945791,125.0895775,valid,12,12063,1206312,1206312019
TESDA07663,"REGENCY POLYTECHNIC COLLEGE, INC.",Region XII,Region XII - SOCCSKSARGEN,South Cotabato,South Cotabato,,,,,,,Both,"Brgy. Morales, Gensan Drive, Koronadal City",6.519975,124.822643,valid,12,12063,1206306,1206306012
TESDA07664,"ROEL BALBARONO ARDIENTE COLLEGE, INC.",Region XII,Region XII - SOCCSKSARGEN,South Cotabato,South Cotabato,,,,,,,Both,"Poblacion, Sto. Nino",6.427977,124.674878,valid,12,12063,1206318,1206318006
TESDA07665,"SAINT MARGARETH TECHNICAL-VOCATIONAL EDUCATION & TRAINING CENTER, INC.",Region XII,Region XII - SOCCSKSARGEN,South Cotabato,South Cotabato,,,,,,,Both,"Purok San Vicente Poblacion , Sto. Niño National Highway South Cotabato",6.43994525,124.6718768,valid,12,12063,1206318,1206318006
TESDA07666,"SEIRALAB BIOMEDICAL TRAINING CENTER,  INC.",Region XII,Region XII - SOCCSKSARGEN,South Cotabato,South Cotabato,,,,,,,Assessment Center Only,"Cinton Bldg., Abad Santos St., Brgy. Zone Iv, Koronadal City, South Cotabato",6.500726828,124.8414363,valid,12,12063,1206306,1206306019
TESDA07667,"SKILLBRIDGE TECHNICAL TRAINING INSTITUTE, INC.",Region XII,Region XII - SOCCSKSARGEN,South Cotabato,South Cotabato,,,,,,,Assessment Center Only,"Purok Roses Cinco ( Barrio 5 ) I I, Banga, South Cotabato",6.386601657,124.7739718,valid,12,12063,1206302,1206302005
TESDA07668,"SKYLINE INSTITUTE OF TECHNOLOGY, INC.",Region XII,Region XII - SOCCSKSARGEN,South Cotabato,South Cotabato,,,,,,,Both,"Rizal St.  Zone 5, Libertad, Surallah, South Cotabato",6.37507,124.748782,valid,12,12063,1206313,1206313019
TESDA07669,SOUTH ASIATECH COLLEGE INC.,Region XII,Region XII - SOCCSKSARGEN,South Cotabato,South Cotabato,,,,,,,Both,"081 Purok Marlika, Nia Road, Genera Paulino Santos (bo.1), City Of Koronadal , South Cotabato",6.51127,124.85246,valid,12,12063,1206306,1206306008
TESDA07670,SOUTH COTABATO STATE COLLEGE,Region XII,Region XII - SOCCSKSARGEN,South Cotabato,South Cotabato,,,,,,,Both,"Barangay Dajay, Surallah, South Cotabato",6.375966,124.72504,valid,12,12063,1206313,1206313005
TESDA07671,"SOUTH EAST ASIAN INSTITUTE OF TECHNOLOGY, INC.",Region XII,Region XII - SOCCSKSARGEN,South Cotabato,South Cotabato,,,,,,,Both,"National Highway, Brgy. Crossing Rubber, Tupi, South Cotabato",6.371055,124.905899,valid,12,12063,1206317,1206317012
TESDA07672,"SOUTHERN INSTITUTE OF TECHNICAL EDUCATION AND DRIVING SCHOOL, INC.",Region XII,Region XII - SOCCSKSARGEN,South Cotabato,South Cotabato,,,,,,,Both,"Corner De Pedro And Balmores Streets, Brgy. G.p.s., Koronadal City",6.501597,124.850969,valid,12,12063,1206306,1206306008
TESDA07673,"SOUTHERN PHILIPPINE TECHNICAL COLLEGE OF KORONADAL, INC.",Region XII,Region XII - SOCCSKSARGEN,South Cotabato,South Cotabato,,,,,,,Both,"General Santos Drive, Brgy. Zone 3, Koronadal City",6.493349,124.851508,valid,12,12063,1206306,1206306018
TESDA07674,SOUTHLINK SCHOOL OF ARTS AND TRADE INC.,Region XII,Region XII - SOCCSKSARGEN,South Cotabato,South Cotabato,,,,,,,Both,"National Highway, Barangay , Kablon Tupi, South Cotabato",6.31149,124.97103,valid,12,12063,1206317,1206317006
TESDA07675,"ST. ALEXIUS COLLEGE, INC.",Region XII,Region XII - SOCCSKSARGEN,South Cotabato,South Cotabato,,,,,,,Both,"Gensan Drive, Zone Iv, Koronadal City, South Cotabato",6.504507,124.836595,valid,12,12063,1206306,1206306019
TESDA07676,"STA. CRUZ TECHNICAL AND VOCATIONAL SCHOOL, INC.",Region XII,Region XII - SOCCSKSARGEN,South Cotabato,South Cotabato,,,,,,,Both,"Brgy. Sta. Cruz, Korondal City",6.46894,124.841116,valid,12,12063,1206306,1206306021
TESDA07677,"SURALLAH INSTITUTE OF TECHNOLOGY, INC.",Region XII,Region XII - SOCCSKSARGEN,South Cotabato,South Cotabato,,,,,,,Both,"Allah Valley Drive, Suralla, South Cotabato",6.46894,124.841116,valid,12,12063,1206306,1206306021
TESDA07678,THE JOURNEY SKILLS TRAINING INSTITUTE INCORPORATED,Region XII,Region XII - SOCCSKSARGEN,South Cotabato,South Cotabato,,,,,,,Both,"Purok 2, Molave St., San Felipe, Tantangan, South Cotabato",6.526343,124.812723,valid,12,12063,1206315,1206315011
TESDA07679,THELSAN SCHOOL INC.,Region XII,Region XII - SOCCSKSARGEN,South Cotabato,South Cotabato,,,,,,,Both,"32 Jp Laurel St., Poblacion, Surallah, South Cotabato",6.379153,124.742798,valid,12,12063,1206313,1206313019
TESDA07680,"TL MABUHAY DRIVING LESSON ACADEMY, INC.",Region XII,Region XII - SOCCSKSARGEN,South Cotabato,South Cotabato,,,,,,,Assessment Center Only,"Block 2, Bonifacio Street, Zone Iv City Of Koronadal, South Cotabato",6.49657,124.83759,valid,12,12063,1206306,1206306019
TESDA07681,UMANI CABAL FARM INC.,Region XII,Region XII - SOCCSKSARGEN,South Cotabato,South Cotabato,,,,,,,Both,"Purok Hechanova, Barangay Paraiso, Koronadal City, South Cotabato",6.483701,124.814085,valid,12,12063,1206306,1206306015
TESDA07682,UNIFIED ENGINEERING WORKERS MULTI-PURPOSE COOPERATIVE,Region XII,Region XII - SOCCSKSARGEN,South Cotabato,South Cotabato,,,,,,,Assessment Center Only,"Purok San Miguel, Poblacion, Polomolok, South Cotabato",6.224253,125.073544,valid,12,12063,1206312,1206312014
TESDA07683,"VANDELON K-888 TECHNICAL VOCATIONAL INSTITUTE AND ASSESSMENT CENTER, INC.",Region XII,Region XII - SOCCSKSARGEN,South Cotabato,South Cotabato,,,,,,,Both,"Albert Morrow Street, Brgy. Poblacion, Norala, South Cotabato",6.52349,124.65905,valid,12,12063,1206311,1206311013
TESDA07684,VMOTRIL FARM ACADEMY INC.,Region XII,Region XII - SOCCSKSARGEN,South Cotabato,South Cotabato,,,,,,,Assessment Center Only,"Sitio Pag-asa, Brgy. Crossing Rubber , Tupi South Cotabato",6.3649933,124.9205348,valid,12,12063,1206317,1206317005
TESDA07685,VMOTRIL'S FARM,Region XII,Region XII - SOCCSKSARGEN,South Cotabato,South Cotabato,,,,,,,Both,"Sitio Pag-asa, Crossing Rubber, Tupi, South Cotabato",6.350533,124.927874,valid,12,12063,1206317,1206317005
TESDA07686,14 Noon Academy Inc.,Region XII,Region XII - SOCCSKSARGEN,Sultan Kudarat,Sultan Kudarat,Bagumbayan,Bagumbayan,2nd,1st,Private,TVI,Provider Only,"11 Soffi House, Brgy. Tuka, Bagumbayan, Sultan Kudarat",6.311467,124.35906,valid,12,12065,1206509,1206509042
TESDA07687,FETA Integrated Farm and Technical Institute Inc.,Region XII,Region XII - SOCCSKSARGEN,Sultan Kudarat,Sultan Kudarat,Bagumbayan,Bagumbayan,2nd,1st,Private,TVI,Both,"South Sepaka I, Bagumbayan, Sultan Kudarat",6.37416303,124.63877785,valid,12,12063,1206313,1206313031
TESDA07688,"GC Millenial Institute of Technical Skills and Development, Inc.",Region XII,Region XII - SOCCSKSARGEN,Sultan Kudarat,Sultan Kudarat,Bagumbayan,Bagumbayan,2nd,1st,Private,TVI,Provider Only,"Brgy. Sison, Bagumbayan, Sultan Kudarat",6.54878685,124.58556828,valid,12,12065,1206501,1206501020
TESDA07689,Philippine Science Academy Inc.,Region XII,Region XII - SOCCSKSARGEN,Sultan Kudarat,Sultan Kudarat,Bagumbayan,Bagumbayan,2nd,1st,Private,TVI,Provider Only,"1 Ground Floor, Philippine Science Building, National Highway, Biwang, Bagumbayan, Sultan Kudarat",6.60224297,124.56801039,valid,12,12065,1206501,1206501004
TESDA07690,Sultan Kudarat Agri-Ecotourism Training Center Inc.,Region XII,Region XII - SOCCSKSARGEN,Sultan Kudarat,Sultan Kudarat,Bagumbayan,Bagumbayan,2nd,1st,Private,TVI,Provider Only,"Purok Macapagal, Poblacion, Bagumbayan, Sultan Kudarat",6.50537899,124.53770477,valid,12,12065,1206501,1206501019
TESDA07691,CM Agro Farm Technical Vocational School Inc.,Region XII,Region XII - SOCCSKSARGEN,Sultan Kudarat,Sultan Kudarat,Columbio,Columbio,1st,1st,Private,TVI,Provider Only,"0043 Building 1, CM Building Crossing Purok 4, Telafas, 1st District , Columbio, Sultan Kudarat",6.63552954,124.97353836,valid,12,12065,1206502,1206502030
TESDA07692,"Dr. Domingo B. Tamondong Memorial Hospital and College Foundation, Inc.",Region XII,Region XII - SOCCSKSARGEN,Sultan Kudarat,Sultan Kudarat,Esperanza,Esperanza,2nd,1st,Private,HEI,Provider Only,"Ala Esperanza, Sultan Kudarat",6.67856932,124.56530957,valid,12,12065,1206503,1206503001
TESDA07693,San Crispin Institute of Technology Corp.,Region XII,Region XII - SOCCSKSARGEN,Sultan Kudarat,Sultan Kudarat,Esperanza,Esperanza,2nd,1st,Private,TVI,Both,"Purok Bagong Lipunan, Brgy. Saliao, Esperanza, Sultan Kudarat",6.72349833,124.52403754,valid,12,12065,1206503,1206503036
TESDA07694,"Castillo Technological Development Academy, Inc.",Region XII,Region XII - SOCCSKSARGEN,Sultan Kudarat,Sultan Kudarat,Isulan,Isulan,1st,1st,Private,TVI,Both,"Leonor Street, Kalawag I, Isulan, Sultan Kudarat",6.62138521,124.6033508,valid,12,12065,1206504,1206504011
TESDA07695,Green Wizard Training and Assessment Center Inc.,Region XII,Region XII - SOCCSKSARGEN,Sultan Kudarat,Sultan Kudarat,Isulan,Isulan,1st,1st,Private,TVI,Provider Only,"Salem & D. Cruz Street, Kalawag II, Isulan, Sultan Kudarat",6.62694184,124.60091421,valid,12,12065,1206504,1206504012
TESDA07696,"International School for Advance & Genuine Education, Inc.",Region XII,Region XII - SOCCSKSARGEN,Sultan Kudarat,Sultan Kudarat,Isulan,Isulan,1st,1st,Private,TVI,Both,"Mopac Avenue, Kalawag 2, Isulan, Sultan Kudarat",6.63501393,124.60543455,valid,12,12065,1206504,1206504012
