uii_code,name,region,province,city_municipality,sector,latitude,longitude,coord_status,is_multi_campus
03082,La Consolacion University Philippines,Region 03,Bulacan,CITY OF MALOLOS  (Capital),Private,14.8530896,120.8130679,valid,False
03113,La Fortuna College,Region 03,Nueva Ecija,Cabanatuan City,Private,15.5076663,120.9676872,valid,False
03233,La Verdad Christian College,Region 03,Pampanga,Apalit,Private,14.9590023,120.7583818,valid,False
03245,Liceo de Pulilan Colleges,Region 03,Bulacan,Pulilan,Private,14.8939009,120.8627689,valid,False
03157,Limay Polytechnic College,Region 03,Bataan,Limay,Public LUC,14.5647939,120.5960339,valid,False
03049,Lourdes College of Bulacan,Region 03,Bulacan,Angat,Private,14.9378901,121.0187859,valid,False
03190,Lyceum of Subic Bay,Region 03,Zambales,Olongapo City,Private,14.8234282,120.2791426,valid,False
03258,Lyceum of Western Luzon - Zambales,Region 03,Zambales,Botolan,Private,15.2883252,120.0276176,valid,False
03277,Lyceum of the East-Aurora,Region 03,Aurora,Maria Aurora,Private,15.8006945,121.4895757,valid,False
,MIDWAY COLLEGES Inc.,Region 03,Nueva Ecija,Cabanatuan City,Private,15.4971274,120.9761542,valid,False
03236,Mabalacat City College,Region 03,Pampanga,Mabalacat City,Public LUC,15.241588,120.5675439,valid,False
03051,Magsaysay Memorial College of Zambales,Region 03,Zambales,San Narciso,Private,15.0161528,120.0797296,valid,False
03052,Manuel V. Gallego Foundation Colleges,Region 03,Nueva Ecija,Cabanatuan City,Private,15.4781967,120.9564606,valid,False
03053,Maria Assumpta Seminary,Region 03,Nueva Ecija,Cabanatuan City,Private,15.4582075,120.9507021,valid,False
03235,Marian College of Baliuag,Region 03,Bulacan,Baliuag,Private,14.9536464,120.9001791,valid,False
03159,Maritime Academy of Asia and the Pacific,Region 03,Bataan,Mariveles,Private,14.4456581,120.5500656,valid,False
03182,Mary the Queen College-Pampanga,Region 03,Pampanga,Guagua,Private,14.9840289,120.6222361,valid,False
,Marymount Professional Colleges,Region 03,Bulacan,Meycauayan City,Private,14.7264489,120.9605584,valid,False
03305,Mater Dei Academy - Sta. Maria,Region 03,BULACAN,SANTA MARIA,Private,14.8715831,121.0048656,valid,False
,Mater Redemptoris College of San Jose City,Region 03,Nueva Ecija,San Jose City,Private,15.8187891,121.0084105,valid,False
03227,Megabyte College of Science and Technology-Florida,Region 03,Pampanga,Floridablanca,Private,14.9784482,120.5349568,valid,False
03056,Metro Subic Colleges,Region 03,Zambales,Olongapo City,Private,14.8398049,120.2884867,valid,False
03057,Meycauayan College,Region 03,Bulacan,Meycauayan City,Private,14.7336542,120.9615557,valid,False
03134,Micro Asia College of Science and Technology,Region 03,Zambales,IBA (Capital),Private,15.3288919,119.9717951,valid,False
03059,Microcity College of Business and Technology,Region 03,Bataan,Balanga City,Private,14.6780188,120.5341601,valid,False
03299,Microlink Institute of Science and Technology San Rafael Campus,Region 03,Bulacan,San Rafael,Private,15.0148571,120.9343169,valid,False
03061,Mondriaan Aura College,Region 03,Zambales,Olongapo City,Private,14.8253087,120.2774359,valid,False
03062,Mother of Good Counsel Seminary,Region 03,Pampanga,CITY OF SAN FERNANDO (Capital),Private,15.0339632,120.6968536,valid,False
03187,Mount Carmel College of Casiguran,Region 03,Aurora,Casiguran,Private,16.2764685,122.1236818,valid,False
04062,Mount Carmel College-Baler,Region 03,Aurora,BALER  (Capital),Private,15.7594529,121.562198,valid,False
,Mt.Carmel College of Bocaue Bulacan,Region 03,Bulacan,Bocaue,Private,14.7836814,120.9336144,valid,False
03308,NU Bulacan,Region 03,Bulacan,Baliuag,Private,14.9596605,120.8897726,valid,False
03065,Nazarenus College and Hospital Foundation,Region 03,Bulacan,Meycauayan City,Private,14.7515286,120.955415,valid,False
03256,New Era University-Pampanga,Region 03,Pampanga,San Fernando City,Private,15.0937736,120.6279645,valid,False
03128,Northern Zambales College,Region 03,Zambales,Masinloc,Private,15.537603,119.953767,valid,False
03237,Norzagaray College,Region 03,Bulacan,Norzagaray,Public LUC,14.9039574,121.0425125,valid,False
03068,Nueva Ecija Doctors' Colleges,Region 03,Nueva Ecija,Cabanatuan City,Private,15.4994001,121.0110016,valid,False
,Nueva Ecija University of Science and Technology-Atate,Region 03,Nueva Ecija,PALAYAN CITY (Capital),Public SUC Satellite,15.5560788,121.0944147,valid,False
,Nueva Ecija University of Science and Technology-Carranglan,Region 03,Nueva Ecija,Carranglan,Public SUC Satellite,15.4482526,120.9392203,valid,False
,Nueva Ecija University of Science and Technology-Fort Magsaysay,Region 03,Nueva Ecija,PALAYAN CITY (Capital),Public SUC Satellite,15.564455,121.1015625,valid,False
,Nueva Ecija University of Science and Technology-Gapan City Campus,Region 03,Nueva Ecija,CITY OF GAPAN,Public SUC Satellite,15.283333,120.966667,valid,False
,Nueva Ecija University of Science and Technology-Main,Region 03,Nueva Ecija,Cabanatuan City,Public SUC Main,15.4482526,120.9392203,valid,False
03312,Nueva Ecija University of Science and Technology-Papaya,Region 03,NUEVA ECIJA,GENERAL TINIO (PAPAYA),Public SUC Satellite,15.3570112,121.0550988,valid,False
,Nueva Ecija University of Science and Technology-Pe�?±aranda,Region 03,Nueva Ecija,Cabanatuan City,Public SUC Satellite,15.4482526,120.9392203,valid,False
,Nueva Ecija University of Science and Technology-San Antonio Campus,Region 03,Nueva Ecija,San Antonio,Public SUC Satellite,15.3192138,120.8269231,valid,False
,Nueva Ecija University of Science and Technology-San Isidro Campus,Region 03,Nueva Ecija,San Isidro,Public SUC Satellite,15.309622,120.9074912,valid,False
,Nueva Ecija University of Science and Technology-San Leonardo,Region 03,Nueva Ecija,San Leonardo,Public SUC Satellite,15.3633267,120.9362677,valid,False
,Nueva Ecija University of Science and Technology-Sebani Estate Agricultural College,Region 03,Nueva Ecija,GABALDON (BITULOK & SABANI),Public SUC Satellite,15.5333004,121.3170013,valid,False
03313,Nueva Ecija University of Science and Technology-Sto. Domingo,Region 03,NUEVA ECIJA,SANTO DOMINGO,Public SUC Satellite,15.6128413,120.8843434,valid,False
,Nueva Ecija University of Science and Technology-Sumacab Campus,Region 03,Nueva Ecija,Cabanatuan City,Public SUC Satellite,15.4482526,120.9392203,valid,False
,Nueva Ecija University of Science and Technology-Talavera,Region 03,Nueva Ecija,Talavera,Public SUC Satellite,15.5856298,120.9160476,valid,False
03300,OLRA College Foundation,Region 03,Tarlac,San Manuel,Private,15.7989894,120.6068233,valid,False
03072,Osias Colleges,Region 03,Tarlac,TARLAC CITY,Private,15.4963496,120.5958789,valid,False
03283,Our Lady of Fatima University-Pampanga,Region 03,Pampanga,San Fernando City,Private,15.0849409,120.6341869,valid,False
,Our Lady of Manaoag Montessori College,Region 03,Bulacan,BALAGTAS (BIGAA),Private,14.8116096,120.914376,valid,False
03073,Our Lady of Peace College Seminary,Region 03,Tarlac,TARLAC CITY,Private,15.4966761,120.5840766,valid,False
03247,Our Lady of Sacred Heart College of Guimba,Region 03,Nueva Ecija,Guimba,Private,15.6609098,120.7676444,valid,False
03252,Pambayang Dalubhasaan ng Marilao,Region 03,Bulacan,Marilao,Public LUC,14.7705938,120.9406999,valid,False
03076,Pampanga Colleges,Region 03,Pampanga,Macabebe,Private,14.9064688,120.7164232,valid,False
03075,Pampanga State Agricultural University,Region 03,Pampanga,Magalang,Public SUC Main,15.2189813,120.6949395,valid,False
13143,Philippine Merchant Marine Academy,Region 03,Zambales,San Narciso,Public SUC Main,15.000049,120.069531,valid,False
03220,Philippine Rehabilitation Institute Foundation-Guagua,Region 03,Pampanga,Guagua,Private,14.997053,120.615677,valid,False
03079,Philippine State College of Aeronautics-Pampanga Extension,Region 03,Pampanga,Floridablanca,Public SUC Satellite,14.9806197,120.503854,valid,False
03232,Philippine Women`s University Career Development and Continuing Education Center - Tarlac,Region 03,Tarlac,TARLAC CITY,Private,15.4754786,120.5963492,valid,False
03230,Philippine Women`s University Career Development and Continuing Education Center-Bataan,Region 03,Bataan,Balanga city,Private,14.6762467,120.5357997,valid,False
03251,Polytechnic College of Botolan,Region 03,Zambales,Botolan,Public LUC,15.2864422,120.0255949,valid,False
03238,Polytechnic College of the City of Meycauayan,Region 03,Bulacan,Meycauayan City,Public LUC,14.7403911,120.9638286,valid,False
13155g,Polytechnic University of The Philippines-Pulilan,Region 03,Bulacan,Pulilan,Public SUC Satellite,14.9423472,120.8446915,valid,False
,Polytechnic University of the Philippines-Cabiao,Region 03,Nueva Ecija,Cabiao,Public SUC Satellite,15.2401556,120.8574803,valid,False
,Polytechnic University of the Philippines-Mariveles,Region 03,Bataan,Mariveles,Public SUC Satellite,14.456617,120.4973584,valid,False
,Polytechnic University of the Philippines-Sta. Maria Bulacan,Region 03,Bulacan,Santa Maria,Public SUC Satellite,14.8696652,120.9990808,valid,False
03081,President Ramon Magsaysay State University,Region 03,Zambales,IBA (Capital),Public SUC Main,15.3183731,119.9836104,valid,False
03081a,President Ramon Magsaysay State University-Botolan,Region 03,Zambales,Botolan,Public SUC Satellite,15.3183731,119.9836104,valid,False
03081b,President Ramon Magsaysay State University-Candelaria,Region 03,Zambales,Candelaria,Public SUC Satellite,15.5627328,119.9695432,valid,False
03081c,President Ramon Magsaysay State University-Castillejos,Region 03,Zambales,Castillejos,Public SUC Satellite,14.914655,120.1998415,valid,False
03081d,President Ramon Magsaysay State University-Masinloc,Region 03,Zambales,Masinloc,Public SUC Satellite,15.5627328,119.9695432,valid,False
03105,President Ramon Magsaysay State University-San Marcelino,Region 03,Zambales,San Marcelino,Public SUC Satellite,14.9699326,120.1963599,valid,False
03081e,President Ramon Magsaysay State University-Sta. Cruz,Region 03,Zambales,SANTA CRUZ,Public SUC Satellite,15.3183731,119.9836104,valid,False
03263,RCC Colegio de San Rafael,Region 03,Pampanga,San Fernando City,Private,15.10472,120.6181297,valid,False
03083,Republic Central Colleges,Region 03,Pampanga,Angeles City,Private,15.1396,120.589996,valid,False
03293,Richwell Colleges,Region 03,Bulacan,Plaridel,Private,14.9061674,120.8953784,valid,False
03261,SJDM Cornerstone College,Region 03,Bulacan,San Jose Del Monte City,Private,14.8000117,121.0385753,valid,False
,STI COLLEGE SAN JOSE DEL MONTE,Region 03,Bulacan,San Jose Del Monte City,Private,14.7788219,121.0744668,valid,False
03262,STI College San Jose,Region 03,Nueva Ecija,San Jose City,Private,15.8243437,121.0054187,valid,False
03116,STI College-Angeles City,Region 03,Pampanga,Angeles City,Private,15.1662271,120.5902443,valid,False
03189,STI College-Balagtas,Region 03,Bulacan,BALAGTAS (BIGAA),Private,14.8230483,120.9009102,valid,False
03209,STI College-Baliuag,Region 03,Bulacan,Baliuag,Private,14.9530982,120.9001154,valid,False
03115,STI College-City of San Fernando,Region 03,Pampanga,San Fernando City,Private,15.0794,120.620003,valid,False
03095,STI College-City of Tarlac,Region 03,Tarlac,TARLAC CITY,Private,15.4835047,120.5910756,valid,False
03120,STI College-Malolos,Region 03,Bulacan,CITY OF MALOLOS  (Capital),Private,14.847933,120.8287089,valid,False
03119,STI College-Meycauayan,Region 03,Bulacan,Meycauayan City,Private,14.7291066,120.9611594,valid,False
03188,STI College-Sta. Maria,Region 03,Bulacan,Santa Maria,Private,14.8213208,120.9597826,valid,False
